genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
A Capella,Tonic Sol-Fa,29 Ways to My Back Door,7FnVDyTcox4dNOqmfPiqgc,0,0.655,0.6,129653,0.786,0,D,0.238,-6.784,Major,0.0685,89.418,4-Apr,0.884
A Capella,The King's Singers,Straighten up and Fly Right,2EmxIHDzjRQSnuPKbfkWUi,0,0.955,0.669,245787,0.138,0,A#,0.195,-18.65,Minor,0.0801,129.665,4-Apr,0.327
A Capella,The King's Singers,Beyond the Sea,4kyQBYJA3cNHqrzshP6OFD,1,0.918,0.636,230880,0.0884,0,F,0.11,-19.456,Major,0.0409,119.801,4-Apr,0.573
A Capella,The King's Singers,The Lady Is a Tramp,1GftM8EnWmLZZ5gULB2KTz,0,0.901,0.534,220293,0.115,0,C,0.0927,-18.764,Major,0.0708,72.142,4-Apr,0.279
A Capella,The King's Singers,I've Got You Under My Skin,3BgK9eg2tEal7aXwaaPL6e,1,0.958,0.38,221867,0.067,0,F,0.111,-21.115,Minor,0.0321,95.665,4-Apr,0.179
A Capella,The King's Singers,Cheek to Cheek,4KjclfZV3ylDC5yA0Aw4cf,0,0.951,0.475,249893,0.0568,1.94E-06,A,0.0648,-21.219,Major,0.0402,124.653,4-Apr,0.167
A Capella,The King's Singers,When I Fall in Love,14OT8dLWwqMdDafpMrDMsb,0,0.965,0.158,252693,0.0638,0.000524,E,0.0905,-20.253,Major,0.0405,172.256,4-May,0.0753
A Capella,The King's Singers,At Last,3fWcXgN5q8UQNupJau0LMP,1,0.954,0.397,150533,0.0855,0.00158,D,0.101,-19.271,Major,0.0315,96.108,4-Mar,0.146
A Capella,The King's Singers,Night and Day,0ieYJ8kqH8gXmB0bnw57hx,1,0.957,0.353,175480,0.0998,0,B,0.0731,-18.014,Major,0.0394,122.185,4-Mar,0.108
A Capella,The King's Singers,Cry Me a River,0xbrLsMvYqboUQgNhdP77s,1,0.956,0.259,201040,0.0525,0.000205,A#,0.113,-21.525,Minor,0.0352,107.431,4-May,0.0775
A Capella,The King's Singers,My Funny Valentine,4RHFJC9cne1vQRq97zW3oH,1,0.968,0.226,204293,0.0499,2.49E-05,G#,0.128,-21.84,Major,0.0364,80.231,4-Mar,0.0888
Alternative,Joji,Sanctuary,3xaugmCyXrVkrDTXbFkMW3,83,0.422,0.552,180019,0.65,0.000275,C#,0.372,-7.199,Major,0.128,167.788,4-Apr,0.316
Alternative,Joji,SLOW DANCING IN THE DARK,0rKtyWc8bvkriBthvHKY8d,81,0.544,0.515,209274,0.479,0.00598,D#,0.191,-7.458,Major,0.0261,88.964,4-Apr,0.284
Alternative,Joji,YEAH RIGHT,1VGzxJnVQND7Cg5H5wGj14,76,0.619,0.672,174358,0.588,0.241,C#,0.0992,-9.573,Major,0.133,169.033,4-Apr,0.204
Alternative,Oliver Tree,Alien Boy,1gGhqfs2pDTOI30AEXMXrn,73,0.111,0.803,163525,0.599,0,C#,0.236,-5.169,Major,0.0985,130.107,4-Apr,0.484
Alternative,Joji,CAN'T GET OVER YOU (feat. Clams Casino),39oeKRgsLeynDIbWuXyA47,74,0.684,0.9,107077,0.316,0.0771,A,0.0853,-8.797,Major,0.332,129.914,4-Apr,0.844
Alternative,88-Keys,That's Life (feat. Mac Miller & Sia),5h0Jgt873QtgL6nJRBGfT6,73,0.24,0.525,202391,0.774,1.07E-06,A,0.495,-4.532,Major,0.241,154.192,4-Apr,0.526
Alternative,Smash Mouth,All Star,3cfOd4CMv2snFaKAnMdnvK,78,0.0319,0.731,200373,0.861,0,B,0.0829,-5.881,Major,0.0323,104.034,4-Apr,0.78
Alternative,Jhene Aiko,Triggered (freestyle),3PAptX72PPmjj1Igms0zjo,73,0.81,0.471,211227,0.411,0,C,0.135,-9.5,Major,0.295,89.484,4-Jan,0.363
Alternative,Gorillaz,Feel Good Inc.,0d28khcov6AiegSCpG5TuT,77,0.00836,0.818,222640,0.705,0.00233,F#,0.613,-6.679,Major,0.177,138.559,4-Apr,0.772
Alternative,Nirvana,Smells Like Teen Spirit,5ghIJDpPoe3CfHMGu71E6T,72,2.86E-05,0.516,301920,0.906,0.000101,C#,0.105,-4.525,Major,0.0658,116.775,4-Apr,0.728
Alternative,Oliver Tree,Hurt,1Xls3QHvOQ7YLB54R6BvgG,71,0.0209,0.561,145558,0.782,0,C,0.315,-5.863,Major,0.04,94.004,4-Apr,0.486
Alternative,Red Hot Chili Peppers,Under the Bridge,3d9DChrdc6BOeFsbrZ3Is0,78,0.0576,0.559,264307,0.345,0.000105,E,0.141,-13.496,Major,0.0459,84.581,4-Apr,0.458
Alternative,Grouplove,Tongue Tied,0GO8y8jQk1PkHzS31d699N,76,0.00847,0.56,218013,0.936,0,D#,0.161,-5.835,Major,0.0439,112.96,4-Apr,0.371
Alternative,Oliver Tree,Miracle Man,6VWnV3to6fZdaLQyhhLPRE,71,0.0754,0.677,124680,0.46,0,C,0.429,-8.175,Major,0.0312,139.982,4-Apr,0.677
Alternative,Summer Walker,Girls Need Love (with Drake) - Remix,14SaZBTjxlorHJQxXh01Hu,75,0.443,0.656,222374,0.432,0,F#,0.132,-9.481,Minor,0.217,97.022,4-Apr,0.0897
Alternative,Joji,TEST DRIVE,1DMEzmAoQIikcL52psptQL,72,0.71,0.646,179423,0.648,0.00316,D#,0.108,-8.602,Major,0.0372,75.004,4-Apr,0.466
Alternative,The Neighbourhood,Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6,75,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4-Apr,0.398
Country,Cam,My Mistake,5ICoYTFfmUKguBHpINKkGL,45,0.00821,0.551,200013,0.704,2.25E-06,G#,0.245,-5.426,Major,0.0444,97.075,4-Apr,0.541
Country,Kevin Fowler,That Girl,0rk6JE7ODyGWWquK4y7t1u,42,0.0272,0.375,208187,0.859,0,G,0.267,-3.243,Major,0.0569,74.059,4-Apr,0.597
Country,Roger Miller,Chug-A-Lug,3vMwtAfDNM8dDBWMvS78pn,46,0.69,0.699,123360,0.408,0.000219,B,0.145,-11.46,Major,0.096,171.922,4-Apr,0.842
Country,M. Ward,Chinese Translation,7IJlk42gDKt5dfSSLwtEsp,54,0.152,0.555,238600,0.726,0.000178,D,0.148,-8.939,Major,0.0368,107.719,4-Apr,0.505
Country,Chris Cagle,Anywhere But Here,2JxSaSRavL82FCTCPzVmEf,42,0.571,0.64,243000,0.478,0,B,0.0902,-6.96,Major,0.033,136.717,4-Apr,0.315
Country,Cassadee Pope,I Wish I Could Break Your Heart,4wrjIq1lskP8tZuQBEdcux,44,0.13,0.435,220413,0.846,0,G#,0.092,-4.169,Major,0.0496,199.895,4-Apr,0.631
Country,Mark Chesnutt,Too Cold At Home,5oqxLuRvQFjV4k0orrXs5d,41,0.199,0.638,219573,0.412,9.27E-06,D,0.319,-12.901,Major,0.0242,92.832,4-Apr,0.509
Country,Gary Allan,Get Off On The Pain,0DJev1kGOCzaY8Ae3oQwH0,42,0.0293,0.387,234307,0.874,1.72E-05,C,0.171,-4.528,Major,0.053,168.105,4-Apr,0.674
Country,"Hank Williams, Jr.",Old Habits,17zj9e1nYLJaKjqKuwWCht,42,0.173,0.633,183600,0.444,3.33E-06,D,0.0821,-14.09,Major,0.0264,106.111,4-Mar,0.45
Country,Ryan Adams,When The Stars Go Blue,04rMpRstoJt3uvqyNGKczX,52,0.469,0.587,211667,0.201,2.58E-05,A#,0.119,-13.299,Major,0.0301,90.018,4-Apr,0.3
Country,Jason Aldean,Fast,0B5U0yusM7L7pyJO6wJqTb,41,0.291,0.538,254040,0.665,7.16E-06,F#,0.0809,-5.189,Major,0.0327,132.085,4-Apr,0.34
Country,Adam Sanders,Sippin' on the Good Times,7n82MsJYnUxW67iFAtZdkW,42,0.0566,0.505,188018,0.756,0,E,0.198,-7.972,Major,0.0447,156.088,4-Apr,0.898
Country,Linda Ronstadt,Don't Know Much (with Aaron Neville),4x9y3JSvsjBTbm4uEnBrdT,58,0.657,0.401,211973,0.285,1.13E-05,B,0.158,-11.005,Major,0.0327,130.465,4-Apr,0.267
Country,Tommy Chayne,King of the Pines (feat. Upchurch),0tCWyBFWM4M5qhaSeyuAGo,44,0.0181,0.734,197176,0.808,0,B,0.323,-5.375,Minor,0.232,149.995,4-Apr,0.433
Country,The Reklaws,Long Live The Night,0tCsWWCdQFpDmCsTrnZO69,51,0.00537,0.547,206013,0.779,0,G,0.14,-5.563,Major,0.0358,126.97,4-Apr,0.361
Country,Pistol Annies,Sugar Daddy,0onvnJVl8K9ldJvufVgwSR,43,0.00761,0.647,218147,0.87,2.15E-05,C,0.23,-6.032,Minor,0.035,129.26,4-Apr,0.912
Country,Carrie Underwood,Chaser,76vVrWGgSYz7r0rYEwU807,45,0.06,0.493,262720,0.78,0.000248,C,0.192,-4.127,Major,0.0485,119.996,4-Apr,0.19
Country,Colter Wall,Thinkin' on a Woman,2ZjaJHlOoxFPo1X2a96Lp3,47,0.476,0.417,200055,0.322,3.19E-06,D,0.16,-10.992,Major,0.0538,203.84,4-Apr,0.395
Country,Bobby Bare,The Winner,1gTCzUascRfdigO7PgpT6k,43,0.773,0.687,320040,0.543,2.19E-06,G,0.705,-10.151,Major,0.0521,129.296,4-May,0.807
Country,Chris Lane,Laps Around The Sun,6JlQE8m1L6Ys4Q8F8m3CHN,42,0.197,0.577,212707,0.784,0,F#,0.0963,-4.396,Major,0.0493,158.085,4-Apr,0.757
Country,Holly Dunn,Daddy's Hands,2VPnnOGXmejtKqxGY4jg66,45,0.54,0.551,209467,0.269,0,D,0.103,-9.782,Major,0.028,76.511,4-Apr,0.476
Country,Brooks & Dunn,Proud of the House We Built,7dP5CWoAZlHVBzNAsSxYP1,43,0.0655,0.618,226187,0.79,0.00641,F#,0.11,-4.973,Major,0.0445,119.987,4-Apr,0.545
Country,Blake Shelton,100 Miles,6OEQZye4EZqfml03j52y2S,42,0.096,0.589,209440,0.614,0.00155,E,0.116,-5.108,Major,0.027,106.104,4-Apr,0.111
Country,Miranda Lambert,Things That Break,4KjtS8Uru8s22V1U8N1cJW,42,0.241,0.511,227667,0.563,9.71E-05,G#,0.188,-8.881,Minor,0.0267,135.336,4-Apr,0.459
Country,Blake Shelton,Never Lovin' You,7nDprUpn7mhXfzzpv2kRZW,42,0.0173,0.593,278600,0.713,0.0647,A,0.128,-6.227,Major,0.0247,78.998,4-Apr,0.522
Country,Sonny Bama,Lady Karma,68R5ta83kcPebZs9Ru5L6Z,44,0.0925,0.608,291467,0.649,8.49E-05,F#,0.553,-7.876,Minor,0.19,167.936,4-Apr,0.505
Country,America,I Need You,4Anh5Ti55P6SXG3H94QLqV,58,0.583,0.528,183187,0.472,0,G,0.129,-10.428,Major,0.0267,134.099,4-Mar,0.251
Country,Gone West,Confetti,0ZoBxuXDe0JJ77TBfJ4iOX,44,0.0167,0.61,192585,0.844,1.21E-06,C,0.0703,-5.592,Major,0.0664,183.989,4-Apr,0.852
Country,Morgan Wallen,Yin Yang Girl,1jYHeWuwdAcaI7D97GTxF2,43,0.0912,0.528,207827,0.904,0,C,0.0424,-4.939,Major,0.0387,170.048,4-Apr,0.757
Country,Jamey Johnson,Playing The Part,0beXxmynGqSiUP87RZsJS7,42,0.288,0.592,269200,0.633,0.0104,D,0.638,-9.621,Major,0.0456,120.32,4-Apr,0.57
Country,Adam Sanders,About To,2IoqZQoxTTeJYbBDFtwRBc,42,0.0271,0.635,180547,0.668,0,G,0.107,-6.241,Major,0.0428,88.017,4-Apr,0.252
Country,Morgan Wallen,Man of the South,2S1YzIHFyLxLop7XCdYrTp,43,0.0047,0.413,213348,0.889,0,D,0.348,-3.924,Major,0.0503,177.973,4-Apr,0.602
Country,Dolly Parton,Push and Pull - from the Dumplin' Original Motion Picture Soundtrack,29h1lB9PTcekp5oUvCt2Za,46,0.277,0.683,213653,0.456,1.66E-05,C,0.142,-6.588,Major,0.0277,127.954,4-Apr,0.0987
Country,Anne Murray,Could I Have This Dance,7BCgPuJDZgPwOv1E4p6Cvq,55,0.78,0.483,196467,0.341,0.00157,A,0.188,-9.833,Major,0.0261,87.31,4-Mar,0.618
Country,Conway Twitty,It's Only Make Believe,4qyV2fTVF9mCzgrekHny1v,42,0.879,0.462,132200,0.392,0.00157,B,0.122,-11.522,Major,0.0393,83.267,4-Apr,0.383
Country,Merle Haggard,"Twinkle, Twinkle Lucky Star",5lxDdFXillBqYvKe9gsYT1,44,0.841,0.659,203600,0.34,0.000598,E,0.222,-14.976,Major,0.035,81.64,4-Apr,0.694
Country,Gillian Welch,Everything Is Free,0H8ukN2MIW2iNvqJP1kb4O,48,0.94,0.686,288000,0.143,7.65E-05,C,0.0792,-14.701,Major,0.042,101.651,4-Apr,0.351
Country,Cal Smith,Country Bumpkin,5TQ1qGqblpxBL0dVhLda2y,44,0.702,0.581,221333,0.326,0,G,0.141,-14.924,Major,0.0323,94.76,4-Apr,0.611
Country,Blake Shelton,The Baby,5sZ3xD192Bksbg6uBvd8Ig,42,0.312,0.344,235187,0.532,0,E,0.262,-6.907,Major,0.0298,172.606,4-Apr,0.286
Country,Brad Paisley,You'll Never Leave Harlan Alive,1jXwAcva0xhC09Vc1hf4pF,44,0.468,0.544,304400,0.301,0,D,0.127,-11.091,Minor,0.0352,73.322,4-Apr,0.226
Country,Ryan Bingham,Pontiac,5w3vDeOzEsdKfFUWho5kCy,44,0.0872,0.55,202647,0.859,3.48E-05,E,0.37,-3.306,Major,0.0565,148.108,4-Apr,0.803
Country,Cash Campbell,Don't Wanna Think About It - Acoustic,5r4SJLzxElSe1BZiaelC1g,47,0.858,0.634,257054,0.287,0,A,0.1,-10.631,Major,0.0366,114.8,4-Apr,0.471
Country,Casey Donahew,Feels This Right,6i7dw0Z5BDEnwVYk84bQmf,43,0.00994,0.51,198253,0.961,0,A,0.023,-2.57,Major,0.0461,180.08,4-Apr,0.823
Country,Sam Hunt,Vacation - Acoustic Mixtape,74LxUpIQeJLjKWcN4iqwJY,43,0.426,0.77,163760,0.548,0,C,0.105,-6.411,Major,0.0335,86.004,4-Apr,0.402
Country,Mitchell Tenpenny,If the Boot Fits - Acoustic,3um96T4dbTzlXhNSYBD5BB,43,0.446,0.415,173199,0.418,0,D#,0.343,-10.494,Major,0.0377,161.758,4-Mar,0.662
Country,Chris Lane,One Girl,7Izj2m8jZrREM2Cm8yxaZS,42,0.3,0.701,167760,0.743,1.30E-05,B,0.2,-4.328,Major,0.0319,134.939,4-Apr,0.948
Country,Andrew Hyatt,My Kind Of Crazy,2K1bCFWijqtbXQfjX8IKzX,53,0.641,0.522,184208,0.55,0,G,0.328,-7.98,Major,0.0313,79.995,4-Apr,0.676
Country,Sturgill Simpson,It Ain't All Flowers,69Rgsy7NjASkqeJUwEGsv6,46,0.0442,0.359,403760,0.612,0.000716,E,0.124,-9.412,Major,0.0815,152.841,4-Apr,0.437
Country,Travis Tritt,Can I Trust You With My Heart - 2006 Remastered Version,5AYEOk0KJcpnZrEQCAocD3,42,0.419,0.493,213293,0.479,8.76E-05,D,0.152,-7.483,Major,0.0286,141.584,4-Apr,0.39
Country,Josh Ward,Between An Old Memory & Me,7udbmm9C73JczVA53CAPC2,42,0.0408,0.485,241257,0.592,9.99E-05,G#,0.0991,-7.011,Major,0.0272,75.027,4-Apr,0.193
Country,Luke Bryan,Like We Ain't Ever,3AF6fQUuWNKTk4nM87aHrW,43,0.00376,0.601,198573,0.894,3.09E-06,D,0.0813,-4.066,Major,0.041,107.984,4-Apr,0.587
Country,"Crosby, Stills & Nash",Love the One You're With,6kXGGyEPSRS1g9Ltm70jo9,56,0.0675,0.609,184653,0.489,0,C,0.101,-12.9,Major,0.0383,97.163,4-Apr,0.132
Country,Keith Urban,Boy Gets A Truck,5K5OS3f4aBjwpbnfQ9ww1r,44,0.00667,0.648,209080,0.693,0.000232,C#,0.0663,-7.071,Major,0.0332,117.035,4-Apr,0.268
Country,Dr. Hook,Cover of the Rolling Stone,3JYjHeKY0OSnkQGJGvw7P8,54,0.357,0.648,172093,0.472,0,A,0.313,-13.103,Major,0.102,142.184,4-Apr,0.907
Country,Tim McGraw,My Old Friend,2AbgjLSmW8l5XaaR4nQE3w,42,0.212,0.463,217067,0.819,0.000268,E,0.0599,-7.662,Major,0.0357,183.998,4-Apr,0.591
Country,Luke Bryan,My Ol' Bronco,0vgFidbP4f2H5ktxmOuV1B,43,0.0298,0.414,193507,0.897,0,E,0.151,-4.279,Major,0.0796,164.038,4-Apr,0.798
Country,The Lacs,Make Things Right,6Xx4z4WnSkPOnuBEv6XVbu,43,0.278,0.679,228533,0.591,0,C,0.136,-6.795,Minor,0.0777,80.999,4-Apr,0.444
Country,Chase Rice,U Turn,07tWbNwnQzC4iDG5BmH0UB,42,0.000464,0.591,210016,0.851,0,F,0.0851,-4.385,Major,0.0494,144.049,4-Apr,0.914
Country,Eli Young Band,Small Town Kid,2A6NzgRiZiqTFj1gVVrlis,41,0.0336,0.652,223773,0.574,0,G,0.166,-6.15,Major,0.0276,83.054,4-Apr,0.503
Country,Kip Moore,Drive Me Crazy,6Dl6DO6suOgn7sJjR8G8S1,43,0.00658,0.617,244560,0.769,0,A#,0.118,-4.076,Major,0.0291,113.913,4-Apr,0.515
Country,Lee Brice,You Can't Help Who You Love,5knp3g3RflHT8ArnuknsmU,43,0.295,0.575,160240,0.616,0,A#,0.118,-7.627,Major,0.0957,128.126,4-Apr,0.335
Country,Alabama,Feels So Right,692sNw4pzbVzTtsvUGbiD1,42,0.56,0.536,217293,0.316,7.09E-05,A#,0.0705,-14.995,Major,0.0238,90.498,4-Apr,0.358
Country,Jelly Roll,Killin' Me,5A9VzqsC7DdNevB7EHnVA6,44,0.162,0.614,236931,0.673,4.09E-06,E,0.194,-5.883,Minor,0.0302,130.08,4-Apr,0.254
Country,Justin Moore,Back That Thing Up,6eLVgH7wafOJeHPzrzigrO,41,0.0474,0.679,155627,0.896,3.26E-06,C#,0.104,-4.312,Major,0.0445,108.032,4-Apr,0.764
Country,Jake Owen,Keepin' It Country,4u5D3bBhlIVvnrSdNqKyER,43,0.00251,0.432,199653,0.926,0,C#,0.442,-3.269,Minor,0.0367,170.996,4-Apr,0.692
Country,Little Big Town,Beat Up Bible,5R7TAOPx2H0ImjCkdb4PXR,43,0.726,0.484,215240,0.434,0,C#,0.0941,-6.931,Major,0.0357,130.121,4-Apr,0.26
Country,Tyler Farr,Suffer in Peace,6qkmoZlH8lYsVvcUhIOFiy,43,0.0446,0.481,240507,0.509,0.00024,C#,0.105,-5.581,Major,0.0254,135.842,4-Apr,0.215
Country,Bachman-Turner Overdrive,Let It Ride,5Gt2lQfYlwEKlBLkK9jr5k,52,0.157,0.632,263133,0.781,0.00601,F#,0.251,-11.4,Minor,0.0391,104.797,4-Apr,0.843
Country,Dead Man Winter,Destroyer,1R4hG0ZP1PBrP14eeOhdB5,51,0.00549,0.511,184868,0.813,0.00207,C,0.0969,-6.78,Major,0.0357,121.801,4-Apr,0.826
Country,Bo Phillips,Peace on Earth,4vP2D3dWBJsuufu7i1OSgy,43,0.138,0.558,222827,0.499,8.33E-06,G,0.0488,-6.898,Major,0.0262,155.951,4-Apr,0.67
Country,Chris Janson,Redneck Life,7airkEETmcJexnUXg8BrTD,43,0.00112,0.507,166000,0.961,4.65E-06,A,0.226,-4.391,Major,0.0934,170.029,4-Apr,0.514
Country,Jim James,Here In Spirit,5GE8FTL15kS123apRK7vD4,53,0.00625,0.528,256413,0.556,0.0429,B,0.336,-5.945,Minor,0.0396,80.038,4-Mar,0.512
Country,Stephanie Quayle,If I Was a Cowboy,3Ys7dWbSN5UXzhl9d24VL6,44,0.439,0.671,181353,0.609,0,F,0.142,-4.854,Major,0.0338,99.996,4-Apr,0.57
Country,Kip Moore,Reckless (Still Growin' Up),03XCbxTcOKkjVZJE6Q4bN1,43,0.0578,0.613,276747,0.766,0.000244,F#,0.155,-5.925,Major,0.0389,157.916,4-Apr,0.807
Country,Trace Adkins,Jesus and Jones,3wQjHSfCaPyPatvz9sn4w4,43,0.0328,0.499,224467,0.839,3.46E-06,C#,0.0378,-5.281,Major,0.0549,138.087,4-Apr,0.592
Country,Vern Gosdin,Set 'Em Up Joe,3NK1S43wIXbYhWHCjQOrnM,40,0.418,0.853,145200,0.401,0.000269,D,0.222,-12.526,Major,0.0325,120.049,4-Apr,0.663
Country,Kelsea Ballerini,Machine Heart,19WNVv6GaJMI19Qka6RfEJ,47,0.165,0.614,189107,0.625,0,A,0.11,-5.814,Major,0.0341,115.003,4-Apr,0.278
Country,LeAnn Rimes,One Way Ticket (Because I Can),0meAc2H0tC5tOTd6MDe0cI,44,0.0291,0.696,223973,0.778,1.77E-06,C#,0.13,-7.28,Major,0.0286,119.93,4-Apr,0.746
Country,Montgomery Gentry,Where I Come From (Remix) [feat. Colt Ford & The Lacs],2zHJJWW1meLvMfv5qQLB9j,42,0.0389,0.756,201763,0.75,0,C#,0.0298,-5.619,Major,0.0519,104.987,4-Apr,0.695
Country,Josh Abbott Band,Kinda Missing You,6XJzVwnwrTAjT1KKjktto5,43,0.00134,0.522,217906,0.877,1.31E-05,D,0.358,-4.401,Major,0.0288,96.543,4-Apr,0.782
Country,Demun Jones,World Went to Waste,3OdLbGJW9AO86SgkTWTgi3,43,0.354,0.802,247093,0.64,0,C,0.113,-6.168,Minor,0.0886,105,4-Apr,0.403
Country,Fred Eaglesmith,Trucker Speed,4ew7DSQBzRemqkCoZ4NHTJ,43,0.91,0.752,311373,0.11,9.98E-05,G,0.0963,-13.8,Major,0.0506,130.216,4-Apr,0.306
Country,Dwight Yoakam,"Guitars, Cadillacs - Remastered",5F8BJJ9YUm8aulJcxFdVcN,44,0.344,0.556,184240,0.911,0.101,A,0.171,-3.822,Major,0.0707,172.324,4-Mar,0.901
Country,Alabama,40 Hour Week (For A Livin'),4OpB5ExXiVjj1f3gMfTw4u,43,0.123,0.578,201027,0.44,0,E,0.145,-14.644,Major,0.111,85.213,4-Apr,0.439
Country,Tyler Farr,"Chicks, Trucks, and Beer - feat. Colt Ford",6UP1XUjfh31BTPeSBh7C0l,43,0.0125,0.637,215880,0.915,0,G,0.0477,-5.508,Major,0.0494,109.018,4-Apr,0.718
Country,Darius Rucker,Twenty Something,4qZYuEa6nDveq3X0hBqcu8,43,0.405,0.404,190640,0.616,0,C,0.368,-6.457,Major,0.0308,84.767,4-Apr,0.343
Country,Zac Brown Band,The Wind - Greatest Hits Version,6vZ7leJdb4Gm9aWcjMNqnM,44,0.205,0.691,176840,0.948,0,F#,0.303,-4.114,Major,0.0539,136.075,4-Apr,0.874
Country,Tanya Tucker,Love Me Like You Used To,6R0J27NoJN6ljro9L3Bmx7,43,0.732,0.552,226867,0.226,0,A#,0.0864,-13.853,Major,0.0284,89.186,4-Apr,0.486
Country,Kristian Bush,Trailer Hitch,02H8JYd2hItFqfppgu5efp,43,0.252,0.718,170918,0.86,0,F,0.0703,-4.162,Major,0.0409,93.022,4-Apr,0.883
Country,Aaron Lewis,Stuck In These Shoes,518FVojPSjolezdZOnrgEO,43,0.103,0.615,224333,0.405,0,F#,0.103,-6.885,Major,0.0242,112,4-Mar,0.207
Country,Turnpike Troubadours,The Winding Stair Mountain Blues,3bdHG1YWgZ6bjMbM373vyu,43,0.0127,0.416,207040,0.917,0.000352,E,0.173,-5.302,Minor,0.0765,123.951,4-Apr,0.719
Country,Sunny Sweeney,From A Table Away,6WTJj7qXOh0XonzXAHUqGG,42,0.0393,0.547,215333,0.805,1.75E-05,G#,0.332,-4.34,Major,0.0293,110.027,4-Apr,0.557
Country,George Jones,Golden Ring,5HywRUoXNfWpiR1dAwoZip,45,0.53,0.533,182467,0.52,0,B,0.173,-12.32,Major,0.0472,83.194,4-Apr,0.652
Country,King Calaway,Rivers,4VjYCU2dAUNtCDyjDz87F6,42,0.00618,0.59,177707,0.645,0,D,0.0585,-6.337,Major,0.027,105.952,4-Apr,0.463
Country,Todd Rundgren,I Saw the Light,0B1zVsLqmV9ibIFdNS5tGs,51,0.0531,0.583,182800,0.833,5.57E-05,C,0.16,-8.29,Major,0.0343,119.884,4-Apr,0.81
Country,Clint Black,Put Yourself In My Shoes,2mqsQP9IIDbMIt6FGFkAEA,42,0.58,0.737,193093,0.41,0,A,0.25,-11.088,Major,0.0353,104.647,4-Apr,0.397
Country,Phil Vassar,In a Real Love,3u8m4E4pJn43otDkw2wXBs,42,0.154,0.575,214827,0.797,0,A,0.282,-5.2,Major,0.0305,90.907,4-Apr,0.744
Country,Willie Nelson,Hello Walls,275SxfFiepqWJeKXvNlGKq,44,0.592,0.616,144467,0.271,2.80E-05,C,0.0929,-12.003,Major,0.0326,101.906,4-Apr,0.55
Country,Craig Morgan,More Trucks Than Cars,6OxPxIrGaGCYJQxaKSaA4U,42,0.412,0.485,212293,0.904,0,C#,0.24,-4.2,Major,0.0615,168.076,4-Apr,0.698
Country,Lorrie Morgan,Except for Monday,7JtjHUIuLcPaEKZiUBXPC6,42,0.0893,0.649,175733,0.596,6.69E-06,G,0.0624,-12.043,Major,0.0318,170.134,4-Apr,0.924
Country,A Thousand Horses,My Time's Comin',16zol4GvHyTER5irYODUk0,45,0.00192,0.327,194107,0.835,0.00015,C,0.167,-4.952,Major,0.0609,171.795,4-Apr,0.385
Country,David Allan Coe,Roll On 18 Wheeler,4Drb6zJxOOtLthoxeSFUHx,43,0.49,0.592,244708,0.46,0,E,0.0918,-11.275,Major,0.0901,136.132,4-Apr,0.812
Country,Turnpike Troubadours,Come as You Are,2HQhhTbfAYrk29QAcDBPBn,42,0.282,0.483,243200,0.366,0,E,0.102,-7.734,Major,0.0297,118.259,4-Mar,0.375
Country,Cole Swindell,Get Me Some of That,4Umsx2T1LJHsCXRQAgmSdH,43,0.272,0.585,191640,0.753,0,F#,0.197,-5.871,Major,0.0626,171.987,4-Apr,0.892
Country,Upchurch,Welcome to the Country,4dx6gZ7I9vozBWoRn1eeo6,43,0.0478,0.695,221299,0.694,0,C#,0.355,-6.528,Major,0.167,153.989,4-Apr,0.279
Country,Jimmie Allen,Warrior,51MEYLYoW3V4SsanQaP5d2,42,0.0485,0.514,210107,0.634,0,F#,0.0918,-6.568,Minor,0.032,151.987,4-Apr,0.331
Country,Chris Smither,Cave Man,7Ev2BC5iwtLVqOFEOxkaWg,48,0.863,0.515,323658,0.329,0.00523,G,0.759,-10.557,Major,0.0319,84.459,4-Apr,0.346
Country,Dylan Scott,Thinking Out Loud,6P2Mw3g7PWtQNDsuKOUH8J,42,0.758,0.563,253980,0.368,0,G,0.0791,-11.92,Major,0.0324,73.262,4-Apr,0.355
Country,Haley & Michaels,All Out,5zvRf0L8Fdb457kkcA8mtj,45,0.00776,0.556,175067,0.866,0.0201,B,0.439,-6.293,Minor,0.0405,99.969,4-Apr,0.529
Country,Kenny Chesney,Beer Can Chicken,3X67nUl5Nei420ZEz8cFAu,42,0.00284,0.433,247267,0.871,0,G,0.0866,-4.61,Major,0.0424,164.03,4-Apr,0.597
Country,Thomas Rhett,Front Porch Junkies - Remix,5eVrUFXI6AxgrqdnC7BxQ8,41,0.00453,0.576,222267,0.938,4.73E-06,A,0.196,-3.289,Major,0.172,162.05,4-Apr,0.763
Country,Nick Wayne,If You Ever Wanna,4vXtSl7omsYgTRANnIudOS,43,0.00578,0.464,203547,0.717,0.000331,C#,0.102,-7.605,Minor,0.0336,164.065,4-Apr,0.401
Country,Big & Rich,Lost in This Moment,748rZYcQXXsifMpQ2LYLTv,42,0.32,0.599,210843,0.574,0,B,0.226,-7.363,Major,0.0434,147.751,4-Apr,0.677
